OTU_ID	Kingdom_RDP	Kingdom_BLAST	Kingdom_SINTAX	Kingdom_Consensus	Phylum_RDP	Phylum_BLAST	Phylum_SINTAX	Phylum_Consensus	Class_RDP	Class_BLAST	Class_SINTAX	Class_Consensus	Order_RDP	Order_BLAST	Order_SINTAX	Order_Consensus	Family_RDP	Family_BLAST	Family_SINTAX	Family_Consensus	Genus_RDP	Genus_BLAST	Genus_SINTAX	Genus_Consensus	Species_RDP	Species_BLAST	Species_SINTAX	Species_Consensus
OTU_901	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_902	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1	Cyphellophoraceae_1		Cyphellophoraceae	Cyphellophoraceae_1	Cyphellophora_1		Cyphellophora	Cyphellophora_1	Cyphellophora sp  			Cyphellophora sp  
OTU_903		Fungi_1	Fungi	Fungi_1		Glomeromycota_1	Glomeromycota	Glomeromycota_1		Glomeromycetes_1	Glomeromycetes	Glomeromycetes		Glomerales_1	Glomerales	Glomerales_1		Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_904	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Cystofilobasidiales_1	Cystofilobasidiales_1	Cystofilobasidiales	Cystofilobasidiales_1	Mrakiaceae_1	Mrakiaceae_1	Mrakiaceae	Mrakiaceae_1	Udeniomyces_1	Udeniomyces_1	Udeniomyces	Udeniomyces_1	Udeniomyces pyricola 			Udeniomyces pyricola 
OTU_905	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Sebacinales_1	Sebacinales_1	Sebacinales	Sebacinales_1	Serendipitaceae_1		Serendipitaceae	Serendipitaceae								
OTU_906	Fungi_1		Fungi	Fungi	Glomeromycota_1		Glomeromycota	Glomeromycota	Glomeromycetes_1		Glomeromycetes	Glomeromycetes	Diversisporales_1		Diversisporales	Diversisporales	Diversisporaceae_1		Diversisporaceae	Diversisporaceae	Diversispora_1		Diversispora	Diversispora	Diversispora sp  			Diversispora sp  
OTU_907	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Branch06_1	Branch06_1	Branch06	Branch06_1												
OTU_908	Fungi_1	Fungi_1	Fungi	Fungi_1	Olpidiomycota_1	Olpidiomycota_1	Olpidiomycota	Olpidiomycota_1	Olpidiomycetes_1	Olpidiomycetes_1	Olpidiomycetes	Olpidiomycetes_1	Olpidiales_1	Olpidiales_1	Olpidiales	Olpidiales_1	Olpidiaceae_1	Olpidiaceae_1	Olpidiaceae	Olpidiaceae_1	Olpidium_1	Olpidium_1	Olpidium	Olpidium_1				
OTU_909			Fungi	Fungi																								
OTU_910																												
OTU_911	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1	Cyphellophoraceae_1	Cyphellophoraceae_1	Cyphellophoraceae	Cyphellophoraceae_1	Cyphellophora_1	Cyphellophora_1	Cyphellophora	Cyphellophora_1	Cyphellophora fusarioides 			Cyphellophora fusarioides 
OTU_912	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes	Microbotryomycetes_1	Leucosporidiales_1	Leucosporidiales_1	Leucosporidiales	Leucosporidiales_1	Leucosporidiaceae_1	Leucosporidiaceae_1	Leucosporidiaceae	Leucosporidiaceae_1	Leucosporidium_1	Leucosporidium_1	Leucosporidium	Leucosporidium_1	Leucosporidium golubevii 			Leucosporidium golubevii 
OTU_913	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales	Tremellales_1	Bulleraceae_1	Bulleribasidiaceae_1	Bulleraceae		Bullera_1	Dioszegia_1	Bullera		Bullera crocea 			Bullera crocea 
OTU_914		Fungi_1	Fungi	Fungi_1		Glomeromycota_1	Glomeromycota	Glomeromycota_1		Paraglomeromycetes_1	Paraglomeromycetes	Paraglomeromycetes_1		Paraglomerales_1	Paraglomerales	Paraglomerales_1			Paraglomeraceae	Paraglomeraceae			Paraglomus	Paraglomus				
OTU_915	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1																				
OTU_916	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales	Tremellales_1	Rhynchogastremataceae_1	Rhynchogastremataceae_1	Rhynchogastremataceae	Rhynchogastremataceae_1	Papiliotrema_1	Papiliotrema_1	Papiliotrema	Papiliotrema_1	Papiliotrema aurea 			Papiliotrema aurea 
OTU_917	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Paraglomeromycetes_1	Paraglomeromycetes_1	Paraglomeromycetes	Paraglomeromycetes_1	Paraglomerales_1	Paraglomerales_1	Paraglomerales	Paraglomerales_1	Paraglomeraceae_1			Paraglomeraceae_1	Paraglomus_1			Paraglomus_1	Paraglomus occultum 			Paraglomus occultum 
OTU_918	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1		Chaetothyriales_1	Herpotrichiellaceae_1	Herpotrichiellaceae_1		Herpotrichiellaceae_1		Cladophialophora_1		Cladophialophora_1				
OTU_919	Fungi_1		Fungi	Fungi_1																								
OTU_920	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Pleosporaceae_1	Pleosporaceae_1	Pleosporaceae	Pleosporaceae_1	Bipolaris_1	Bipolaris_1	Bipolaris	Bipolaris_1				
OTU_921	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Rhizophagus_1	Rhizophagus_1	Rhizophagus	Rhizophagus_1	Rhizophagus clarus 	Rhizophagus clarus 		Rhizophagus clarus 
OTU_922	Fungi_1		Fungi	Fungi_1																								
OTU_923	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Sporormiaceae_1	Sporormiaceae_1	Sporormiaceae	Sporormiaceae_1	Preussia_1	Preussia_1	Preussia	Preussia_1				
OTU_924	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1												
OTU_925	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_926	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1																
OTU_927	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1			Rhizophagus	Rhizophagus				
OTU_928	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Ophiocordycipitaceae_1	Ophiocordycipitaceae_1	Ophiocordycipitaceae	Ophiocordycipitaceae_1	Purpureocillium_1	Purpureocillium_1	Purpureocillium	Purpureocillium_1	Purpureocillium lavendulum 			Purpureocillium lavendulum 
OTU_929	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae	Bulleribasidiaceae_1	Vishniacozyma_1	Vishniacozyma_1	Vishniacozyma	Vishniacozyma_1	Vishniacozyma victoriae 			Vishniacozyma victoriae 
OTU_930	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1																				
OTU_931	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1		Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1		Mortierellomycetes_1	Mortierellales_1	Mortierellales_1		Mortierellales_1		Mortierellaceae_1		Mortierellaceae_1		Mortierella_1		Mortierella_1				
OTU_932	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1												
OTU_933	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Glomus_1			Glomus_1				
OTU_934	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1	Clavicipitaceae_1	Clavicipitaceae_1		Clavicipitaceae_1		Metarhizium_1		Metarhizium_1		Metarhizium marquandii 		Metarhizium marquandii 
OTU_935	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1		Cordycipitaceae_1		Cordycipitaceae_1		Beauveria_1		Beauveria_1				
OTU_936	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1		Pleosporales_1		Pleosporales_1		Phaeosphaeriaceae_1		Phaeosphaeriaceae_1								
OTU_937	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1												
OTU_938	Fungi_1		Fungi	Fungi																								
OTU_939	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1		Dothideomycetes_1		Dothideomycetes_1																
OTU_940																												
OTU_941		Fungi_1	Fungi	Fungi_1		Glomeromycota_1	Glomeromycota	Glomeromycota_1																				
OTU_942			Fungi	Fungi																								
OTU_943	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1	Ascomycota	Ascomycota_1		Leotiomycetes_1		Leotiomycetes_1		Helotiales_1		Helotiales_1		Leotiaceae_1		Leotiaceae_1								
OTU_944	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Rhizophagus_1	Rhizophagus_1	Rhizophagus	Rhizophagus_1	Rhizophagus clarus 	Rhizophagus clarus 		Rhizophagus clarus 
OTU_945	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1		Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1		Chaetothyriales	Chaetothyriales_1	Herpotrichiellaceae_1		Herpotrichiellaceae	Herpotrichiellaceae_1	Phialophora_1		Phialophora	Phialophora_1	Phialophora foetens 			Phialophora foetens 
OTU_946	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1												
OTU_947	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes	Microbotryomycetes_1	Microbotryomycetes_ord_incertae_sedis_1			Microbotryomycetes_ord_incertae_sedis_1	Chrysozymaceae_1			Chrysozymaceae_1	Sampaiozyma_1			Sampaiozyma_1				
OTU_948	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1		Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Myrmecridiales_1		Myrmecridiales_1		Myrmecridiaceae_1		Myrmecridiaceae_1		Myrmecridium_1		Myrmecridium_1				
OTU_949	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_950	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Paraglomeromycetes_1	Paraglomeromycetes_1	Paraglomeromycetes	Paraglomeromycetes_1	Paraglomerales_1	Paraglomerales_1	Paraglomerales	Paraglomerales_1	Paraglomeraceae_1	Paraglomeraceae_1	Paraglomeraceae	Paraglomeraceae_1	Paraglomus_1	Paraglomus_1	Paraglomus	Paraglomus_1		Paraglomus laccatum 		Paraglomus laccatum 
OTU_951	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1																
OTU_952	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae_1	Phaeosphaeriaceae	Phaeosphaeriaceae_1	Paraphoma_1	Paraphoma_1	Paraphoma	Paraphoma_1	Paraphoma rhaphiolepidis 			Paraphoma rhaphiolepidis 
OTU_953	Fungi_1		Fungi	Fungi	Glomeromycota_1		Glomeromycota	Glomeromycota_1	Glomeromycetes_1			Glomeromycetes_1	Glomerales_1			Glomerales_1												
OTU_954			Fungi	Fungi																								
OTU_955	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_956	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1	Hyaloscyphaceae_1	Hyaloscyphaceae_1	Hyaloscyphaceae	Hyaloscyphaceae_1								
OTU_957	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Leotiomycetes_1	Leotiomycetes_1	Leotiomycetes	Leotiomycetes_1	Helotiales_1	Helotiales_1	Helotiales	Helotiales_1	Hyaloscyphaceae_1		Hyaloscyphaceae	Hyaloscyphaceae	Cistella_1		Cistella	Cistella	Cistella sp  			Cistella sp  
OTU_958	Fungi_1		Fungi	Fungi			Basidiomycota	Basidiomycota			Agaricomycetes	Agaricomycetes																
OTU_959	Fungi_1	Fungi_1	Fungi	Fungi_1	Chytridiomycota_1	Chytridiomycota_1	Chytridiomycota	Chytridiomycota_1																				
OTU_960	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Pleosporales_1	Pleosporales_1	Pleosporales	Pleosporales_1												
OTU_961	Fungi_1		Fungi	Fungi																								
OTU_962	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Glomus_1		Glomus	Glomus	Glomus tetrastratosum 			Glomus tetrastratosum 
OTU_963	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1												
OTU_964	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Tremellomycetes_1	Tremellomycetes_1	Tremellomycetes	Tremellomycetes_1	Tremellales_1	Tremellales_1	Tremellales	Tremellales_1	Bulleribasidiaceae_1	Bulleribasidiaceae_1	Bulleribasidiaceae	Bulleribasidiaceae_1	Bulleribasidium_1	Bulleribasidium_1	Bulleribasidium	Bulleribasidium_1	Bulleribasidium oberjochense 			Bulleribasidium oberjochense 
OTU_965	Fungi_1	Fungi_1	Fungi	Fungi_1		Glomeromycota_1	Glomeromycota	Glomeromycota_1		Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1		Glomerales_1	Glomerales	Glomerales_1		Glomeraceae_1	Glomeraceae	Glomeraceae_1								
OTU_966	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Auriculariales_1	Auriculariales_1	Auriculariales	Auriculariales_1												
OTU_967			Fungi	Fungi																								
OTU_968	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Polyporales_1	Polyporales_1	Polyporales	Polyporales_1	Grifolaceae_1		Grifolaceae	Grifolaceae_1	Grifola_1		Grifola	Grifola_1	Grifola frondosa 			Grifola frondosa 
OTU_969	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1			Ascomycota_1	Dothideomycetes_1			Dothideomycetes_1	Pleosporales_1			Pleosporales_1	Sporormiaceae_1			Sporormiaceae_1								
OTU_970	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1																
OTU_971			Fungi	Fungi																								
OTU_972	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Agaricales_1	Agaricales_1	Agaricales	Agaricales_1												
OTU_973	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Glomerellales_1	Glomerellales_1	Glomerellales	Glomerellales_1	Glomerellaceae_1	Glomerellaceae_1	Glomerellaceae	Glomerellaceae_1	Colletotrichum_1	Colletotrichum_1	Colletotrichum	Colletotrichum_1	Colletotrichum graminicola 			Colletotrichum graminicola 
OTU_974	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1	Mortierellaceae_1	Mortierellaceae_1	Mortierellaceae	Mortierellaceae_1	Mortierella_1	Mortierella_1	Mortierella	Mortierella_1	Mortierella zychae 			Mortierella zychae 
OTU_975	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1		Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1		Sordariomycetes_1	Sordariales_1	Sordariales_1		Sordariales_1	Lasiosphaeriaceae_1	Lasiosphaeriaceae_1		Lasiosphaeriaceae_1		Schizothecium_1		Schizothecium_1				
OTU_976	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Sordariomycetes_1	Sordariomycetes_1	Sordariomycetes	Sordariomycetes_1	Hypocreales_1	Hypocreales_1	Hypocreales	Hypocreales_1		Hypocreaceae_1		Hypocreaceae_1								
OTU_977	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Microbotryomycetes_1	Microbotryomycetes_1	Microbotryomycetes	Microbotryomycetes_1	Sporidiobolales_1	Sporidiobolales_1	Sporidiobolales	Sporidiobolales_1	Sporidiobolaceae_1	Sporidiobolaceae_1	Sporidiobolaceae	Sporidiobolaceae_1	Rhodotorula_1	Rhodotorula_1	Rhodotorula	Rhodotorula_1	Rhodotorula taiwanensis 			Rhodotorula taiwanensis 
OTU_978	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Sordariomycetes_1		Sordariomycetes_1		Glomerellales_1		Glomerellales_1		Plectosphaerellaceae_1		Plectosphaerellaceae_1								
OTU_979	Fungi_1	Fungi_1	Fungi	Fungi_1	Basidiomycota_1	Basidiomycota_1	Basidiomycota	Basidiomycota_1	Agaricomycetes_1	Agaricomycetes_1	Agaricomycetes	Agaricomycetes_1	Sebacinales_1	Sebacinales_1	Sebacinales	Sebacinales_1	Serendipitaceae_1	Serendipitaceae_1	Serendipitaceae	Serendipitaceae_1								
OTU_980	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Gigasporales_1	Gigasporales_1	Gigasporales	Gigasporales_1	Gigasporaceae_1	Gigasporaceae_1	Gigasporaceae	Gigasporaceae_1	Gigaspora_1	Gigaspora_1	Gigaspora	Gigaspora_1				
OTU_981	Fungi_1	Fungi_1	Fungi	Fungi_1																								
OTU_982	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Eurotiomycetes_1	Eurotiomycetes_1	Eurotiomycetes	Eurotiomycetes_1	Chaetothyriales_1	Chaetothyriales_1	Chaetothyriales	Chaetothyriales_1												
OTU_983	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1	Glomerales_1	Glomerales_1	Glomerales	Glomerales_1	Glomeraceae_1	Glomeraceae_1	Glomeraceae	Glomeraceae_1	Oehlia_1			Oehlia_1	Oehlia diaphana 			Oehlia diaphana 
OTU_984	Fungi_1		Fungi	Fungi			Ascomycota	Ascomycota																				
OTU_985	Fungi_1	Fungi_1	Fungi	Fungi_1	Ascomycota_1	Ascomycota_1	Ascomycota	Ascomycota_1	Dothideomycetes_1	Dothideomycetes_1	Dothideomycetes	Dothideomycetes_1	Capnodiales_1	Capnodiales_1	Capnodiales	Capnodiales_1	Mycosphaerellaceae_1	Mycosphaerellaceae_1	Mycosphaerellaceae	Mycosphaerellaceae_1			Paramycosphaerella	Paramycosphaerella				
OTU_986	Fungi_1	Fungi_1	Fungi	Fungi_1		Ascomycota_1		Ascomycota_1		Leotiomycetes_1		Leotiomycetes_1																
OTU_987	Fungi_1	Fungi_1	Fungi	Fungi_1	Glomeromycota_1	Glomeromycota_1	Glomeromycota	Glomeromycota_1	Glomeromycetes_1	Glomeromycetes_1	Glomeromycetes	Glomeromycetes_1		Glomerales_1	Glomerales	Glomerales_1		Glomeraceae_1		Glomeraceae_1								
OTU_988	Fungi_1		Fungi	Fungi	Ascomycota_1		Ascomycota	Ascomycota	Sordariomycetes_1		Sordariomycetes	Sordariomycetes	Sordariales_1		Sordariales	Sordariales												
OTU_989	Fungi_1	Fungi_1	Fungi	Fungi_1	Mortierellomycota_1	Mortierellomycota_1	Mortierellomycota	Mortierellomycota_1	Mortierellomycetes_1	Mortierellomycetes_1	Mortierellomycetes	Mortierellomycetes_1	Mortierellales_1	Mortierellales_1	Mortierellales	Mortierellales_1	Mortierellaceae_1	Mortierellaceae_1	Mortierellaceae	Mortierellaceae_1	Mortierella_1	Mortierella_1	Mortierella	Mortierella_1	Mortierella sp  			Mortierella sp  
